"location","quantile","scenario_id","model_projection_date","target","target_end_date","type","scenario_name","value","age_group","subscenario"
"US",0.75,"B-2022-08-14","2022-08-14","40 wk ahead cum hosp",2023-05-20,"quantile","highVac_pesImm",312402.373854958,"0-130","late"
"US",0.8,"B-2022-08-14","2022-08-14","40 wk ahead cum hosp",2023-05-20,"quantile","highVac_pesImm",359555.241656814,"0-130","late"
"US",0.85,"B-2022-08-14","2022-08-14","40 wk ahead cum hosp",2023-05-20,"quantile","highVac_pesImm",425173.769147996,"0-130","late"
"US",0.9,"B-2022-08-14","2022-08-14","40 wk ahead cum hosp",2023-05-20,"quantile","highVac_pesImm",534808.114065427,"0-130","late"
"US",0.95,"B-2022-08-14","2022-08-14","40 wk ahead cum hosp",2023-05-20,"quantile","highVac_pesImm",773906.783655564,"0-130","late"
"US",0.975,"B-2022-08-14","2022-08-14","40 wk ahead cum hosp",2023-05-20,"quantile","highVac_pesImm",1118101.75439601,"0-130","late"
"US",0.99,"B-2022-08-14","2022-08-14","40 wk ahead cum hosp",2023-05-20,"quantile","highVac_pesImm",1702356.23958807,"0-130","late"
"US",1,"B-2022-08-14","2022-08-14","40 wk ahead cum hosp",2023-05-20,"quantile","highVac_pesImm",7554261.71718519,"0-130","late"
"US",0,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",451.406852736532,"0-130","late"
"US",0.01,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",8313.92465436565,"0-130","late"
"US",0.025,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",16882.2420838044,"0-130","late"
"US",0.05,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",29113.4693728642,"0-130","late"
"US",0.1,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",50324.7381330636,"0-130","late"
"US",0.15,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",68924.9671959181,"0-130","late"
"US",0.2,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",86257.5042023806,"0-130","late"
"US",0.25,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",102405.435556555,"0-130","late"
"US",0.3,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",118138.071332031,"0-130","late"
"US",0.35,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",133686.006561825,"0-130","late"
"US",0.4,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",149553.399119125,"0-130","late"
"US",0.45,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",166426.355750384,"0-130","late"
"US",0.5,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",183503.928976747,"0-130","late"
"US",0.55,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",202361.272023054,"0-130","late"
"US",0.6,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",223498.983842526,"0-130","late"
"US",0.65,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",247521.791559445,"0-130","late"
"US",0.7,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",276918.516705493,"0-130","late"
"US",0.75,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",312590.316834164,"0-130","late"
"US",0.8,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",359768.095455503,"0-130","late"
"US",0.85,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",425424.415437153,"0-130","late"
"US",0.9,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",535111.061485922,"0-130","late"
"US",0.95,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",774343.448369267,"0-130","late"
"US",0.975,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",1118705.07981922,"0-130","late"
"US",0.99,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",1703264.91373079,"0-130","late"
"US",1,"B-2022-08-14","2022-08-14","41 wk ahead cum hosp",2023-05-27,"quantile","highVac_pesImm",7558246.27963744,"0-130","late"
"US",0,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",451.866949490713,"0-130","late"
"US",0.01,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",8316.73151225831,"0-130","late"
"US",0.025,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",16887.196880224,"0-130","late"
"US",0.05,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",29121.4896254772,"0-130","late"
"US",0.1,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",50338.3391729339,"0-130","late"
"US",0.15,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",68943.5471655866,"0-130","late"
"US",0.2,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",86280.7555308934,"0-130","late"
"US",0.25,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",102433.168416572,"0-130","late"
"US",0.3,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",118170.383245227,"0-130","late"
"US",0.35,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",133722.209976761,"0-130","late"
"US",0.4,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",149594.149312489,"0-130","late"
"US",0.45,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",166471.243433631,"0-130","late"
"US",0.5,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",183553.420927906,"0-130","late"
"US",0.55,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",202415.56123073,"0-130","late"
"US",0.6,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",223559.238690283,"0-130","late"
"US",0.65,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",247589.129621145,"0-130","late"
"US",0.7,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",276992.922719819,"0-130","late"
"US",0.75,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",312674.746324219,"0-130","late"
"US",0.8,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",359865.422402485,"0-130","late"
"US",0.85,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",425538.13471373,"0-130","late"
"US",0.9,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",535248.800838508,"0-130","late"
"US",0.95,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",774534.718954758,"0-130","late"
"US",0.975,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",1118970.15378477,"0-130","late"
"US",0.99,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",1703661.4003012,"0-130","late"
"US",1,"B-2022-08-14","2022-08-14","42 wk ahead cum hosp",2023-06-03,"quantile","highVac_pesImm",7561522.9097644,"0-130","late"
"US",0,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",0.0300118704380686,"0-130","aggregate"
"US",0.01,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",0.180367161522694,"0-130","aggregate"
"US",0.025,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",0.436535303109451,"0-130","aggregate"
"US",0.05,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",0.858642325025581,"0-130","aggregate"
"US",0.1,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",1.24156408998194,"0-130","aggregate"
"US",0.15,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",1.39706407819827,"0-130","aggregate"
"US",0.2,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",1.56438906068313,"0-130","aggregate"
"US",0.25,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",1.68688233749828,"0-130","aggregate"
"US",0.3,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",1.77456570684655,"0-130","aggregate"
"US",0.35,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",1.85347913880673,"0-130","aggregate"
"US",0.4,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",1.93813616010502,"0-130","aggregate"
"US",0.45,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",2.01381322465932,"0-130","aggregate"
"US",0.5,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",2.07043456067176,"0-130","aggregate"
"US",0.55,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",2.12101576550201,"0-130","aggregate"
"US",0.6,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",2.18783002489063,"0-130","aggregate"
"US",0.65,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",2.26000599101188,"0-130","aggregate"
"US",0.7,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",2.34130047118001,"0-130","aggregate"
"US",0.75,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",2.4468648423979,"0-130","aggregate"
"US",0.8,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",2.59946386808226,"0-130","aggregate"
"US",0.85,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",2.84233966895928,"0-130","aggregate"
"US",0.9,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",3.29068089624448,"0-130","aggregate"
"US",0.95,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",3.81237699059557,"0-130","aggregate"
"US",0.975,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",5.84296057694839,"0-130","aggregate"
"US",0.99,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",11.9003635365686,"0-130","aggregate"
"US",1,"C-2022-08-14","2022-08-14","1 wk ahead cum hosp",2022-08-20,"quantile","lowVac_optImm",13.2803077285808,"0-130","aggregate"
"US",0,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",0.0340027621282572,"0-130","aggregate"
"US",0.01,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",0.278831946328404,"0-130","aggregate"
"US",0.025,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",0.606931908238794,"0-130","aggregate"
"US",0.05,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",1.18919478902217,"0-130","aggregate"
"US",0.1,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",1.88992031574919,"0-130","aggregate"
"US",0.15,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",2.21130287438151,"0-130","aggregate"
"US",0.2,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",2.48016465023137,"0-130","aggregate"
"US",0.25,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",2.69401982037696,"0-130","aggregate"
"US",0.3,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",2.86563693785736,"0-130","aggregate"
"US",0.35,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",3.01639314662354,"0-130","aggregate"
"US",0.4,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",3.16736368266561,"0-130","aggregate"
"US",0.45,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",3.30542814876319,"0-130","aggregate"
"US",0.5,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",3.4273639332113,"0-130","aggregate"
"US",0.55,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",3.53776446069014,"0-130","aggregate"
"US",0.6,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",3.66705904861861,"0-130","aggregate"
"US",0.65,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",3.81261420224881,"0-130","aggregate"
"US",0.7,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",3.97502409806928,"0-130","aggregate"
"US",0.75,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",4.19197104286209,"0-130","aggregate"
"US",0.8,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",4.48719645127237,"0-130","aggregate"
"US",0.85,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",4.93347998368571,"0-130","aggregate"
"US",0.9,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",5.69459319560922,"0-130","aggregate"
"US",0.95,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",7.22240098294556,"0-130","aggregate"
"US",0.975,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",11.8178623798613,"0-130","aggregate"
"US",0.99,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",20.1379541487073,"0-130","aggregate"
"US",1,"C-2022-08-14","2022-08-14","2 wk ahead cum hosp",2022-08-27,"quantile","lowVac_optImm",36.4111660718977,"0-130","aggregate"
"US",0,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",0.0372640478684593,"0-130","aggregate"
"US",0.01,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",0.33739764539564,"0-130","aggregate"
"US",0.025,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",0.709701873361123,"0-130","aggregate"
"US",0.05,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",1.37665205105319,"0-130","aggregate"
"US",0.1,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",2.21975031409708,"0-130","aggregate"
"US",0.15,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",2.65666671604918,"0-130","aggregate"
"US",0.2,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",3.00855510845914,"0-130","aggregate"
"US",0.25,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",3.28587086269066,"0-130","aggregate"
"US",0.3,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",3.51641019203452,"0-130","aggregate"
"US",0.35,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",3.72211197560358,"0-130","aggregate"
"US",0.4,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",3.92450107722787,"0-130","aggregate"
"US",0.45,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",4.11197727975981,"0-130","aggregate"
"US",0.5,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",4.28569974441705,"0-130","aggregate"
"US",0.55,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",4.4487530027784,"0-130","aggregate"
"US",0.6,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",4.63592658566381,"0-130","aggregate"
"US",0.65,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",4.84278886435734,"0-130","aggregate"
"US",0.7,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",5.08156188601929,"0-130","aggregate"
"US",0.75,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",5.39092765505679,"0-130","aggregate"
"US",0.8,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",5.80158889783821,"0-130","aggregate"
"US",0.85,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",6.41493297809139,"0-130","aggregate"
"US",0.9,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",7.44972231427432,"0-130","aggregate"
"US",0.95,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",9.753403190348,"0-130","aggregate"
"US",0.975,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",15.6650182596818,"0-130","aggregate"
"US",0.99,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",25.6338330498694,"0-130","aggregate"
"US",1,"C-2022-08-14","2022-08-14","3 wk ahead cum hosp",2022-09-03,"quantile","lowVac_optImm",58.6921273444252,"0-130","aggregate"
"US",0,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",0.0394888302077275,"0-130","aggregate"
"US",0.01,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",0.405228883660979,"0-130","aggregate"
"US",0.025,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",0.828303462318559,"0-130","aggregate"
"US",0.05,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",1.58964807901068,"0-130","aggregate"
"US",0.1,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",2.61344086852526,"0-130","aggregate"
"US",0.15,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",3.19167300123489,"0-130","aggregate"
"US",0.2,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",3.65924367347962,"0-130","aggregate"
"US",0.25,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",4.03025354869192,"0-130","aggregate"
"US",0.3,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",4.35034317381474,"0-130","aggregate"
"US",0.35,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",4.63591692305962,"0-130","aggregate"
"US",0.4,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",4.91471444340851,"0-130","aggregate"
"US",0.45,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",5.17503804109005,"0-130","aggregate"
"US",0.5,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",5.427157220494,"0-130","aggregate"
"US",0.55,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",5.66757945403968,"0-130","aggregate"
"US",0.6,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",5.94249278229837,"0-130","aggregate"
"US",0.65,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",6.25492958806739,"0-130","aggregate"
"US",0.7,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",6.61056984968372,"0-130","aggregate"
"US",0.75,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",7.05475074443639,"0-130","aggregate"
"US",0.8,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",7.64905477546357,"0-130","aggregate"
"US",0.85,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",8.52457325777965,"0-130","aggregate"
"US",0.9,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",9.99489476357031,"0-130","aggregate"
"US",0.95,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",13.3972288142303,"0-130","aggregate"
"US",0.975,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",21.0050551602767,"0-130","aggregate"
"US",0.99,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",33.4039116771845,"0-130","aggregate"
"US",1,"C-2022-08-14","2022-08-14","4 wk ahead cum hosp",2022-09-10,"quantile","lowVac_optImm",97.2141797069573,"0-130","aggregate"
"US",0,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",0.053496539870638,"0-130","aggregate"
"US",0.01,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",0.661842094577143,"0-130","aggregate"
"US",0.025,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",1.33744778512025,"0-130","aggregate"
"US",0.05,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",2.46087913991182,"0-130","aggregate"
"US",0.1,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",4.08961073288711,"0-130","aggregate"
"US",0.15,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",5.25817200134185,"0-130","aggregate"
"US",0.2,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",6.22460457129376,"0-130","aggregate"
"US",0.25,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",7.01502805399309,"0-130","aggregate"
"US",0.3,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",7.72210922867143,"0-130","aggregate"
"US",0.35,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",8.33480327479669,"0-130","aggregate"
"US",0.4,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",8.94193217727609,"0-130","aggregate"
"US",0.45,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",9.57105716016146,"0-130","aggregate"
"US",0.5,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",10.1967598068494,"0-130","aggregate"
"US",0.55,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",10.8062597037014,"0-130","aggregate"
"US",0.6,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",11.4990670114762,"0-130","aggregate"
"US",0.65,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",12.2676651029611,"0-130","aggregate"
"US",0.7,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",13.1147268228362,"0-130","aggregate"
"US",0.75,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",14.2289207231222,"0-130","aggregate"
"US",0.8,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",15.6387839964594,"0-130","aggregate"
"US",0.85,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",17.7927839994229,"0-130","aggregate"
"US",0.9,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",21.5223201496449,"0-130","aggregate"
"US",0.95,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",29.8155642348583,"0-130","aggregate"
"US",0.975,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",45.3229481952712,"0-130","aggregate"
"US",0.99,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",69.1900204791608,"0-130","aggregate"
"US",1,"C-2022-08-14","2022-08-14","5 wk ahead cum hosp",2022-09-17,"quantile","lowVac_optImm",288.773848619716,"0-130","aggregate"
"US",0,"C-2022-08-14","2022-08-14","6 wk ahead cum hosp",2022-09-24,"quantile","lowVac_optImm",0.118729433861553,"0-130","aggregate"
