"","value","quantile","location","scenario_id","model_projection_date","target","target_end_date","type","scenario_name","age_group"
"208",46851.8966393574,"0.01","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"209",47707.0112761861,"0.025","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"210",48358.6454565796,"0.05","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"211",48884.327230058,"0.1","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"212",49282.067977984,"0.15","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"213",49669.0277040892,"0.2","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"214",50000.7518802192,"0.25","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"215",50257.3812228313,"0.3","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"216",50404.5502523646,"0.35","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"217",50671.6339702437,"0.4","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"218",50869.3181569652,"0.45","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"219",51143.2291635446,"0.5","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"220",51362.7987997038,"0.55","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"221",51685.8094568089,"0.6","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"222",51803.4107004217,"0.65","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"223",52075.1007953139,"0.7","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"224",52177.770350868,"0.75","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"225",52386.7948060354,"0.8","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"226",52687.2923545789,"0.85","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"227",52893.102576791,"0.9","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"228",53411.9194193062,"0.95","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"229",53857.8002663648,"0.975","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"230",53937.3414534239,"0.99","US","A-2022-11-13","2022-11-13","6 wk ahead cum hosp","2022-12-24","quantile","highVac_optImm","0-130"
"231",59399.9980778207,"0.01","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"232",60166.7886571652,"0.025","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"233",60762.6369049166,"0.05","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"234",61301.4061357196,"0.1","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"235",61762.3040843385,"0.15","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"236",62095.3901417097,"0.2","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"237",62241.2885020065,"0.25","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"238",62521.6628278754,"0.3","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"239",62686.6883989309,"0.35","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"240",63016.6929066592,"0.4","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"241",63270.8329701375,"0.45","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"242",63520.9762626978,"0.5","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"243",63790.5372668855,"0.55","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"244",63917.3873194694,"0.6","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"245",64199.4974084356,"0.65","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"246",64402.4814434805,"0.7","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"247",64618.3151799311,"0.75","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"248",64674.4583002856,"0.8","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"249",64865.4323782933,"0.85","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"250",65178.3759315674,"0.9","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"251",65978.4507253333,"0.95","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"252",66239.4659298476,"0.975","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"253",66508.0047055929,"0.99","US","A-2022-11-13","2022-11-13","7 wk ahead cum hosp","2022-12-31","quantile","highVac_optImm","0-130"
"254",72614.7261581939,"0.01","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"255",73211.0212914685,"0.025","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"256",73839.950554722,"0.05","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"257",74213.33347399,"0.1","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"258",74522.5409026958,"0.15","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"259",74746.6769387624,"0.2","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"260",74940.6999828413,"0.25","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"261",75182.7417786955,"0.3","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"262",75467.9856141341,"0.35","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"263",75720.733338418,"0.4","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"264",75969.0165314428,"0.45","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"265",76136.6310863038,"0.5","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"266",76323.7577792277,"0.55","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"267",76552.3984264575,"0.6","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"268",76810.466455813,"0.65","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"269",76981.7953055718,"0.7","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"270",77133.5048296638,"0.75","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"271",77280.2928465467,"0.8","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"272",77527.6814866472,"0.85","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"273",77790.4109493135,"0.9","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"274",78025.1853085463,"0.95","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"275",79031.1109623502,"0.975","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"276",79125.3781814423,"0.99","US","A-2022-11-13","2022-11-13","8 wk ahead cum hosp","2023-01-07","quantile","highVac_optImm","0-130"
"277",85967.6728851808,"0.01","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"278",86091.2246969219,"0.025","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"279",86625.5351823488,"0.05","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"280",87003.7376062461,"0.1","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"281",87165.3312148904,"0.15","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"282",87379.2885987204,"0.2","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"283",87589.0249720437,"0.25","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"284",87731.2042941159,"0.3","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"285",87969.5587692001,"0.35","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"286",88212.3593084221,"0.4","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"287",88412.5462782042,"0.45","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"288",88601.8305538849,"0.5","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"289",88796.4135212953,"0.55","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"290",88990.7065266968,"0.6","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"291",89203.6380632009,"0.65","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"292",89374.3249628514,"0.7","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"293",89510.1843697546,"0.75","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"294",89877.0272615879,"0.8","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"295",90029.131232819,"0.85","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"296",90141.4135146857,"0.9","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"297",90761.6380006739,"0.95","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"298",91585.3218013156,"0.975","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"299",91881.6620760731,"0.99","US","A-2022-11-13","2022-11-13","9 wk ahead cum hosp","2023-01-14","quantile","highVac_optImm","0-130"
"300",97303.8412163294,"0.01","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"301",98166.3552338932,"0.025","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"302",98644.5303557878,"0.05","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"303",98978.6631312862,"0.1","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"304",99078.0783323549,"0.15","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"305",99437.6079357461,"0.2","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"306",99590.3093641522,"0.25","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"307",99830.9359543319,"0.3","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"308",100028.090469813,"0.35","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"309",100156.228783264,"0.4","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"310",100304.014633203,"0.45","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"311",100407.471809963,"0.5","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"312",100563.78145366,"0.55","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"313",100876.100320786,"0.6","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"314",100973.676212176,"0.65","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"315",101279.410908711,"0.7","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"316",101452.175314484,"0.75","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"317",101688.155653027,"0.8","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"318",101925.367372026,"0.85","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"319",102247.734438825,"0.9","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"320",102684.294160708,"0.95","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"321",103449.952994648,"0.975","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"322",103740.332020325,"0.99","US","A-2022-11-13","2022-11-13","10 wk ahead cum hosp","2023-01-21","quantile","highVac_optImm","0-130"
"323",107588.361207887,"0.01","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"324",107970.797246763,"0.025","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"325",109078.848908414,"0.05","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"326",109581.524740714,"0.1","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"327",110204.061970472,"0.15","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"328",110448.279078826,"0.2","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"329",110574.571340544,"0.25","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"330",110694.205147062,"0.3","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"331",110890.535794826,"0.35","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"332",111060.624376066,"0.4","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"333",111348.147473287,"0.45","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"334",111470.002237715,"0.5","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"335",111564.414207722,"0.55","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"336",111766.373961082,"0.6","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"337",111905.465323382,"0.65","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"338",112083.055239225,"0.7","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"339",112277.227955799,"0.75","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"340",112776.045139568,"0.8","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"341",113025.018321199,"0.85","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"342",113442.444544136,"0.9","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"343",113913.477731323,"0.95","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"344",114272.063911169,"0.975","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
"345",114451.515084127,"0.99","US","A-2022-11-13","2022-11-13","11 wk ahead cum hosp","2023-01-28","quantile","highVac_optImm","0-130"
