location,quantile,scenario_id,model_projection_date,target,target_end_date,type,scenario_name,value,age_group
42,0.025,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26220.25,0-130
42,0.050,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26310.5,0-130
42,0.100,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26365.0,0-130
42,0.150,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26458.4,0-130
42,0.200,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26500.4,0-130
42,0.250,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26520.5,0-130
42,0.300,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26529.9,0-130
42,0.350,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26535.25,0-130
42,0.400,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26571.8,0-130
42,0.450,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26643.95,0-130
42,0.500,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26698.5,0-130
42,0.550,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26771.95,0-130
42,0.600,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26849.6,0-130
42,0.650,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26864.65,0-130
42,0.700,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26889.0,0-130
42,0.750,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26919.0,0-130
42,0.800,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,26940.8,0-130
42,0.850,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,27008.35,0-130
42,0.900,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,27034.1,0-130
42,0.950,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,27044.05,0-130
42,0.975,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,27044.525,0-130
42,0.990,C-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_optImm,27044.81,0-130
42,0.010,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29036.52,0-130
42,0.025,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29038.8,0-130
42,0.050,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29042.6,0-130
42,0.100,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29208.6,0-130
42,0.150,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29265.25,0-130
42,0.200,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29318.4,0-130
42,0.250,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29397.5,0-130
42,0.300,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29437.5,0-130
42,0.350,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29476.85,0-130
42,0.400,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29500.6,0-130
42,0.450,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29517.1,0-130
42,0.500,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29535.5,0-130
42,0.550,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29549.4,0-130
42,0.600,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29557.2,0-130
42,0.650,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29567.75,0-130
42,0.700,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29601.7,0-130
42,0.750,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29645.0,0-130
42,0.800,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29662.0,0-130
42,0.850,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29706.75,0-130
42,0.900,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29711.7,0-130
42,0.950,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29730.8,0-130
42,0.975,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29852.4,0-130
42,0.990,D-2022-11-13,2022-11-13,24 wk ahead cum hosp,2023-04-29,quantile,lowVE_pesImm,29925.36,0-130
42,0.010,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,15389.69,0-130
42,0.025,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,15404.225,0-130
42,0.050,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,15428.45,0-130
42,0.100,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,15445.4,0-130
42,0.150,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,15451.25,0-130
42,0.200,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,15514.4,0-130
42,0.250,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,15683.0,0-130
42,0.300,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,15738.9,0-130
42,0.350,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,15876.2,0-130
42,0.400,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,15959.8,0-130
42,0.450,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,15968.65,0-130
42,0.500,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,15986.0,0-130
42,0.550,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,16043.85,0-130
42,0.600,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,16104.6,0-130
42,0.650,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,16135.8,0-130
42,0.700,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,16182.6,0-130
42,0.750,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,16233.75,0-130
42,0.800,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,16345.6,0-130
42,0.850,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,16616.15,0-130
42,0.900,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,16630.2,0-130
42,0.950,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,16749.8,0-130
42,0.975,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,16757.4,0-130
42,0.990,A-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_optImm,16761.96,0-130
42,0.010,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17309.18,0-130
42,0.025,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17400.95,0-130
42,0.050,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17553.9,0-130
42,0.100,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17577.2,0-130
42,0.150,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17597.55,0-130
42,0.200,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17633.8,0-130
42,0.250,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17714.75,0-130
42,0.300,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17762.8,0-130
42,0.350,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17797.7,0-130
42,0.400,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17813.4,0-130
42,0.450,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17816.1,0-130
42,0.500,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17824.0,0-130
42,0.550,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17839.1,0-130
42,0.600,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17861.4,0-130
42,0.650,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17911.15,0-130
42,0.700,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17970.5,0-130
42,0.750,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,17980.25,0-130
42,0.800,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,18020.0,0-130
42,0.850,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,18107.15,0-130
42,0.900,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,18128.5,0-130
42,0.950,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,18163.8,0-130
42,0.975,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,18199.9,0-130
42,0.990,B-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,highVE_pesImm,18221.56,0-130
42,0.010,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26278.39,0-130
42,0.025,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26329.975,0-130
42,0.050,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26415.95,0-130
42,0.100,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26467.3,0-130
42,0.150,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26562.95,0-130
42,0.200,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26613.4,0-130
42,0.250,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26628.75,0-130
42,0.300,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26634.5,0-130
42,0.350,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26644.45,0-130
42,0.400,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26673.0,0-130
42,0.450,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26745.1,0-130
42,0.500,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26816.0,0-130
42,0.550,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26891.4,0-130
42,0.600,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26958.2,0-130
42,0.650,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26967.05,0-130
42,0.700,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,26985.2,0-130
42,0.750,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,27027.5,0-130
42,0.800,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,27054.2,0-130
42,0.850,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,27111.65,0-130
42,0.900,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,27139.1,0-130
42,0.950,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,27149.85,0-130
42,0.975,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,27157.925,0-130
42,0.990,C-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_optImm,27162.77,0-130
42,0.010,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29179.19,0-130
42,0.025,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29179.475,0-130
42,0.050,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29179.95,0-130
42,0.100,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29334.8,0-130
42,0.150,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29412.35,0-130
42,0.200,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29447.8,0-130
42,0.250,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29555.25,0-130
42,0.300,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29614.2,0-130
42,0.350,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29625.65,0-130
42,0.400,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29647.6,0-130
42,0.450,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29666.95,0-130
42,0.500,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29675.5,0-130
42,0.550,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29684.95,0-130
42,0.600,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29693.0,0-130
42,0.650,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29708.25,0-130
42,0.700,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29748.1,0-130
42,0.750,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29793.25,0-130
42,0.800,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29817.2,0-130
42,0.850,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29852.7,0-130
42,0.900,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29869.4,0-130
42,0.950,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29893.0,0-130
42,0.975,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,29997.5,0-130
42,0.990,D-2022-11-13,2022-11-13,25 wk ahead cum hosp,2023-05-06,quantile,lowVE_pesImm,30060.2,0-130
42,0.010,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,15472.65,0-130
42,0.025,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,15482.625,0-130
42,0.050,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,15499.25,0-130
42,0.100,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,15517.2,0-130
42,0.150,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,15538.55,0-130
42,0.200,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,15585.2,0-130
42,0.250,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,15742.25,0-130
42,0.300,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,15792.4,0-130
42,0.350,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,15928.85,0-130
42,0.400,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16009.8,0-130
42,0.450,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16016.1,0-130
42,0.500,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16038.5,0-130
42,0.550,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16096.0,0-130
42,0.600,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16159.6,0-130
42,0.650,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16203.35,0-130
42,0.700,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16245.0,0-130
42,0.750,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16289.0,0-130
42,0.800,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16386.0,0-130
42,0.850,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16666.15,0-130
42,0.900,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16680.6,0-130
42,0.950,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16803.35,0-130
42,0.975,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16806.675,0-130
42,0.990,A-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_optImm,16808.67,0-130
42,0.010,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17358.99,0-130
42,0.025,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17450.475,0-130
42,0.050,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17602.95,0-130
42,0.100,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17637.9,0-130
42,0.150,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17658.7,0-130
42,0.200,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17689.2,0-130
42,0.250,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17777.75,0-130
42,0.300,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17813.4,0-130
42,0.350,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17843.65,0-130
42,0.400,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17865.2,0-130
42,0.450,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17871.65,0-130
42,0.500,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17875.5,0-130
42,0.550,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17899.15,0-130
42,0.600,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17927.4,0-130
42,0.650,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,17962.15,0-130
42,0.700,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,18020.3,0-130
42,0.750,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,18026.0,0-130
42,0.800,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,18063.0,0-130
42,0.850,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,18153.1,0-130
42,0.900,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,18170.1,0-130
42,0.950,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,18218.5,0-130
42,0.975,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,18242.25,0-130
42,0.990,B-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,highVE_pesImm,18256.5,0-130
42,0.010,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26360.2,0-130
42,0.025,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26411.5,0-130
42,0.050,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26497.0,0-130
42,0.100,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26557.3,0-130
42,0.150,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26641.2,0-130
42,0.200,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26692.6,0-130
42,0.250,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26710.25,0-130
42,0.300,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26722.1,0-130
42,0.350,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26734.45,0-130
42,0.400,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26752.8,0-130
42,0.450,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26828.0,0-130
42,0.500,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26902.0,0-130
42,0.550,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,26976.0,0-130
42,0.600,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,27046.0,0-130
42,0.650,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,27055.15,0-130
42,0.700,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,27076.6,0-130
42,0.750,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,27116.0,0-130
42,0.800,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,27140.4,0-130
42,0.850,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,27206.65,0-130
42,0.900,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,27233.5,0-130
42,0.950,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,27238.9,0-130
42,0.975,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,27247.45,0-130
42,0.990,C-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_optImm,27252.58,0-130
42,0.010,D-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_pesImm,29280.38,0-130
42,0.025,D-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_pesImm,29280.95,0-130
42,0.050,D-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_pesImm,29281.9,0-130
42,0.100,D-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_pesImm,29435.0,0-130
42,0.150,D-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_pesImm,29531.05,0-130
42,0.200,D-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_pesImm,29560.2,0-130
42,0.250,D-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_pesImm,29651.0,0-130
42,0.300,D-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_pesImm,29708.0,0-130
42,0.350,D-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_pesImm,29730.4,0-130
42,0.400,D-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_pesImm,29752.8,0-130
42,0.450,D-2022-11-13,2022-11-13,26 wk ahead cum hosp,2023-05-13,quantile,lowVE_pesImm,29778.3,0-130
