"sample","value","target_end_date","scenario_name","location","target","age_group","scenario_id","model_projection_date"
15,12580.9089486373,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
16,12333.5646664064,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
17,12138.6036911893,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
18,12388.9885090881,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
19,11833.9040928526,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
20,12913.9069044134,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
21,13167.1689186717,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
22,12709.3904648406,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
23,12431.0665339554,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
24,12079.4104392685,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
25,11756.0752056626,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
26,12198.3766154252,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
27,13398.3325615854,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
28,12784.9506159373,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
29,12558.5427761319,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
30,13955.9783857501,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
31,12063.0917008853,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
32,12616.383905149,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
33,12514.7873012048,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
34,12792.6760389349,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
35,13092.9540501563,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
36,12968.582793175,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
37,12301.8355285048,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
38,11643.8079006177,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
39,12755.3919713211,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
40,12268.4189333401,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
41,11472.5557627856,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
42,12760.8410701397,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
43,13062.0393520501,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
44,12475.6961408557,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
45,12376.9302367817,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
46,12355.0047430191,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
47,12056.0715600472,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
48,12509.5181476521,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
49,12564.8786312409,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
50,11853.189299463,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
51,12474.0914855803,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
52,12876.2002823674,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
53,13082.495434185,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
54,12196.7449367136,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
55,12641.0338437766,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
56,12890.9694475186,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
57,12135.2841907536,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
58,12576.5207799187,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
59,13007.7851653999,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
60,12772.0853462251,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
61,13346.8554981105,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
62,12710.3551016044,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
63,12367.8849691188,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
64,12913.9457938144,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
65,12349.1812099558,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
66,12081.9135466434,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
67,12487.5840886304,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
68,12678.0008108825,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
69,12013.8673858431,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
70,12594.7671601425,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
71,12384.53993871,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
72,12238.9742279078,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
73,11367.1623767619,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
74,12782.2525073897,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
75,13172.2747892211,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
76,12898.5239445576,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
77,12772.2244551817,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
78,13029.1372633645,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
79,12364.847145501,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
80,13058.8819478267,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
81,12509.5985494304,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
82,11604.9751278133,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
83,12958.326797882,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
84,12999.5460204565,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
85,13019.9053807742,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
86,12987.9354866261,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
87,12868.2831350187,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
88,12610.2989848599,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
89,12522.8829035682,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
90,12573.796557421,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
91,12151.5002257482,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
92,13267.4262191486,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
93,11562.3939786641,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
94,12283.0067743606,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
95,12469.7239631022,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
96,13183.12925431,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
97,12182.9065306111,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
98,12811.3534404512,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
99,12309.3483402915,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
100,12558.428660621,"2023-01-14","highVE_optImm","US","9 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
1,12552.3526362152,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
2,12044.4460930339,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
3,12392.9494620798,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
4,11706.2769566304,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
5,11834.983196616,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
6,11684.5790550264,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
7,11337.6071764917,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
8,11923.430108699,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
9,12393.3310817808,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
10,12049.3042173658,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
11,11712.0138499878,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
12,11568.1267394476,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
13,11553.1198327283,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
14,12246.0921784352,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
15,11939.9590325771,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
16,11684.0652670978,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
17,11452.1418702997,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
18,11795.8214918907,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
19,11190.7496317489,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
20,12276.9533037662,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
21,12734.4384657972,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
22,12190.8164600083,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
23,11803.3245847877,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
24,11373.7049598963,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
25,10988.8338016453,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
26,11686.2408322184,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
27,12984.1223064808,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
28,12038.1300559023,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
29,11856.8572158517,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
30,13877.3249667016,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
31,11401.0560341685,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
32,12022.1284136858,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
33,11802.5451776184,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
34,12324.3113247633,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
35,12765.0981916962,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
36,12467.6598486019,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
37,11599.8026716951,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
38,10847.5107162703,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
39,12160.5122733783,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
40,11628.0691696857,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
41,10650.4513584222,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
42,12092.4087157781,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
43,12600.4417810569,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
44,11885.9402656338,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
45,11779.1598672791,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
46,11645.5504825027,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
47,11304.6455413807,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
48,11897.4000318088,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
49,11856.3715479328,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
50,11076.5429939453,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
51,11985.7677693659,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
52,12372.5535437655,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
53,12663.3692485954,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
54,11534.55629054,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
55,12107.695010791,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
56,12293.2653442592,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
57,11463.1416737214,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
58,12033.4569301058,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
59,12562.26025184,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
60,12217.6636803769,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
61,12953.5193218562,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
62,12103.2594422716,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
63,11707.4431179534,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
64,12345.7372182817,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
65,11764.114759896,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
66,11389.3145649189,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
67,11891.5641203961,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
68,12052.1903976774,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
69,11255.6305114694,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
70,11984.3624844731,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
71,11749.8583632699,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
72,11585.688843228,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
73,10630.1015445254,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
74,12208.3831265163,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
75,12707.8948762533,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
76,12448.1051177563,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
77,12293.9387593069,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
78,12528.9512536126,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
79,11739.7807665757,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
80,12556.4638777847,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
81,11938.1424247147,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
82,10801.073930282,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
83,12434.8892047174,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
84,12468.2546001871,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
85,12589.9887919193,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
86,12460.7275990338,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
87,12176.882323991,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
88,12104.2665935977,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
89,11760.142763884,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
90,11995.4541949594,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
91,11557.9661914987,"2023-01-21","highVE_optImm","US","10 wk ahead inc hosp","0-130","A-2022-11-13","2022-11-13"
